NA,NA,NA,NA,nasF,NA,NA,NA
NA,NA,NA,NA,patA_6,NA,NA,NA
NA,NA,NA,NA,rluD,NA,NA,NA
NA,NA,NA,NA,pccB,NA,NA,NA
NA,NA,NA,NA,pccA,NA,NA,NA
NA,NA,NA,NA,pecC,NA,NA,NA
NA,NA,NA,NA,pecE,NA,NA,NA
NA,NA,NA,NA,pecF,NA,NA,NA
NA,NA,NA,NA,cpcB,NA,NA,NA
NA,NA,NA,NA,cpcA,NA,NA,NA
NA,NA,NA,NA,cpcC,NA,NA,NA
NA,NA,NA,NA,cpcD,NA,NA,NA
NA,NA,NA,NA,cpcE,NA,NA,NA
NA,NA,NA,NA,cpcF,NA,NA,NA
NA,NA,NA,NA,cpcG1,NA,NA,NA
NA,NA,NA,NA,cpcG2,NA,NA,NA
NA,NA,NA,NA,cpcG4_1,NA,NA,NA
NA,NA,NA,NA,cpcG4_2,NA,NA,NA
NA,NA,NA,NA,pepP_1,NA,NA,NA
NA,NA,NA,NA,aroE,NA,NA,NA
NA,NA,NA,NA,menH_6,NA,NA,NA
NA,NA,NA,NA,iolS_4,NA,NA,NA
NA,NA,NA,NA,ggt,NA,NA,NA
NA,NA,NA,NA,ileS_2,NA,NA,NA
NA,NA,NA,NA,gnd,NA,NA,NA
NA,NA,NA,NA,pknD_36,NA,NA,NA
NA,NA,NA,NA,lipM,NA,NA,NA
NA,NA,NA,NA,pknD_37,NA,NA,NA
NA,NA,NA,NA,rip3_4,NA,NA,NA
NA,NA,NA,NA,psaK_2,NA,NA,NA
NA,NA,NA,NA,psaK_3,NA,NA,NA
NA,NA,NA,NA,trpF_2,NA,NA,NA
NA,NA,NA,NA,folE,NA,NA,NA
NA,NA,NA,NA,actIII,NA,NA,NA
NA,NA,NA,NA,accA,NA,NA,NA
NA,NA,NA,NA,araQ_3,NA,NA,NA
NA,NA,NA,NA,macB_6,NA,NA,NA
NA,NA,NA,NA,aaeA,NA,NA,NA
NA,NA,NA,NA,glf_2,NA,NA,NA
NA,NA,NA,NA,ugtP_3,NA,NA,NA
NA,NA,NA,NA,mshA_37,NA,NA,NA
NA,NA,NA,NA,ugtP_4,NA,NA,NA
NA,NA,NA,NA,ppsB,NA,NA,NA
NA,NA,NA,NA,rcsC_71,NA,NA,NA
NA,NA,NA,NA,mprA_12,NA,NA,NA
NA,NA,NA,NA,mshA_38,NA,NA,NA
NA,NA,NA,NA,mfppA_2,NA,NA,NA
NA,NA,NA,NA,cysK1_2,NA,NA,NA
NA,NA,NA,NA,bamA_4,NA,NA,NA
NA,NA,NA,NA,pknD_38,NA,NA,NA
NA,NA,NA,NA,xerD_7,NA,NA,NA
NA,NA,NA,NA,xerC_16,NA,NA,NA
NA,NA,NA,NA,rpsU,NA,NA,NA
NA,NA,NA,NA,rpsP,NA,NA,NA
NA,NA,NA,NA,ffh,NA,NA,NA
NA,NA,NA,NA,pepP_2,NA,NA,NA
NA,NA,NA,NA,oleB_2,NA,NA,NA
NA,NA,NA,NA,fitB,NA,NA,NA
NA,NA,NA,NA,higA_2,NA,NA,NA
NA,NA,NA,NA,xerC_17,NA,NA,NA
